Timestamp,What is your gender,What is your age group,Which of these describe your position Choose all options that apply,Are you currently in a permanent position,In which of these sectors do you work,What is your location,Q1 How would you describe your work  Choose all options that apply,Q2 Which of the following do you work in Choose all options that apply,Q3 Where do bioimage analysts sit in your institution Choose all options that apply ,Q4 If you work in a facility what are the operatingorbusiness models of your facility Choose all options that apply Please do not answer if you do not work in a facility,Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [grants you apply for],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [grants someone else applies for],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [internal granted funding],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [recharge for consulting],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [recharge on image analysis projects data analysis as a service],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [recharge on other services eg microscope time],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [I don't know],Q6 How many of the following do you do as part of your typical job Choose all options that apply,Q7 How much of your time do you spend on each of the following  [bioimage analysis instruction],Q7 How much of your time do you spend on each of the following  [bioimage analysis service],Q7 How much of your time do you spend on each of the following  [bioimage analysis infrastructure development and maintenance],Q7 How much of your time do you spend on each of the following  [own bioimage analysis project],Q7 How much of your time do you spend on each of the following  [bioimage analysis tool development not bound to a single service project],Q7 How much of your time do you spend on each of the following  [management or administration],Q8 Have you been involved with NEUBIAS before Choose all options that apply,Q9 How can GloBIAS support you in your bioimage analysis endeavours,Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [in-person workshops on how to teach bioimage analysis workflows],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [in-person workshop on new bioimage analysis software tools],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [online events discussing image data infrastructure and image data management],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [online events on new bioimage analysis software tools],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [online events from companies demonstrating their software],"Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [sessions presenting open bioimage analysis questions, annotated data sets, and an overview explanation of the biology of the data]","Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [provide basic knowledge and vocabulary of new developments in bioimage analysis for better communication between computer scientists, life scientists, imaging specialists and software developers]",Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [open discussion forum and interaction platform],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [publishing and curating training materials],Q11 Is there a specific type of event not listed in Q10 you would want to see organised by GloBIAS in its first year or thereafter,"Q12 If GloBIAS offers regular online events, how often would you ideally want them to happen","Q13 If there was a society such as GloBIAS advocating Bioimage Analysis BIA and offering events as discussed above Q10, would you be interested to be an active member by helping to organise and run regular online events for GloBIAS","Q14 If there was a Society such as GloBIAS advocating BIA and offering events and services, would you be willing to pay for membership in this society There would be different fee levels, eg for students, postdocs, and ECR, core facility, etc","Q15 Please indicate what fee you would find reasonable for a full membership The yearly fee will be used for administrative purposes first webpage, email account, member register Any remaining money will be used for the aims of the society as defined in its charter 
Attention please suggestion field is assuming an input in Euro!
",Q16 Would your institution cover such membership fees,Q17 Would you be interested in joining a working group of the society after its foundation for any of the following areas,Q18 What other aspects beside the opportunities listed above would make you most likely to contribute to GloBIAS,Q19 Would you be interested to contribute to the foundation process of GloBIAS during 2024,Q20 Which of these social media platforms do you use in a professional context Select all that apply,"Q21 Which of these tools do you use in a professional context 
Used mainly for       [imagesc]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [Google groups]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [GitHub]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [Wikipedia]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [ChatGPTorBINGorBard]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [Monographs, eg library or online books]",Q22 Interested in getting involved now If your answer is Yes to any of the questions below please send a short email to info@globiasorg using GloBIAS A andoror B in the email topic Thank you
2/24/24 19:24,Female,40-49,core facility head,No,"research institution, university",Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a university based core facility,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility","grants someone else applies for, recharge on other products (microscope time etc)",,25-50%,,,,50-75%,,"bioimage analysis instruction, management / administration",0-25%,,,,,0-25%,I attended a conference/seminars.,With accessible resources and training opportunities for myself and new staff members,maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,,Every three months,No,Yes,70,Yes,,"events held online, open channels for communication, opportunities for training, open help desk",No,"Linkedin, YouTube",,,,,,,
2/24/24 21:18,Male,above 50,professor,Yes,university,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",an university based academic/ research lab,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility","grants you apply for, grants someone else applies for, internal granted funding",,,,,,,,management / administration,0%,0%,0-25%,0-25%,0-25%,25-50%,No,"Efficiently sharing open-source tools and supporting the ""productization of open source software",,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,not at all interested,maybe interested,maybe interested,,Every three months,No,No,0,No,,open help desk,No,,,,exchanging ideas,self-learning,,self-learning,
2/26/24 9:00,Male,30-39,"staff scientist researcher, staff scientist in a core facility",Yes,research institution,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems)",a non-profit/research centre based academic/research lab,embedded within an imaging/microscopy facility,"internal granted funding, recharge on other products (microscope time etc)",0-25%,,50-75%,0%,0%,0-25%,,"bioimage analysis instruction, management / administration",0-25%,0%,0%,0%,0%,0-25%,No,Training for users,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,not at all interested,not at all interested,No,Every three months,No,No,,Yes,,"events held online, open channels for communication, alignment with your scientific areas, open help desk",No,"Slack, Linkedin, X (Twitter)","posting questions, exchanging ideas",,posting questions,self-learning,posting questions,,
2/26/24 9:23,Male,above 50,Associate Pofessor,Yes,university,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)","an university based academic/ research lab, a university based core facility","within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility, embedded within IT/research administration",,,,,,,,,"bioimage analysis instruction, own bioimage analysis project, management / administration",0-25%,0%,0%,0-25%,0%,50-75%,No,,maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,maybe interested,not at all interested,,Monthly,No,Yes,25,I would cover by myself anyway because I think it is worth it,,"alignment with your scientific areas, opportunities for training",No,,self-learning,,,,self-learning,,
2/26/24 10:24,Male,40-49,"postdoctoral researcher, staff scientist in a core facility",Yes,university,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)","an university based academic/ research lab, a university based core facility","within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics)","grants someone else applies for, internal granted funding, recharge on other products (microscope time etc)",,,,,,,0%,"bioimage analysis instruction, bioimage analysis services, own bioimage analysis project, management / administration",0-25%,0-25%,0%,25-50%,0%,0-25%,No,online and in-person training courses and conferences,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,no,Every three months,No,Yes,40,Yes,scientific data integrity in bioimage analysis,"events held online, open channels for communication, opportunities for training, open help desk",No,"Slack, X (Twitter)","finding literature, posting questions, exchanging ideas, self-learning",,"finding literature, posting questions, self-learning",finding literature,finding literature,finding literature,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/26/24 13:09,Female,above 50,staff scientist in a core facility,Yes,university,Europe,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data)",a university based core facility,"embedded within an imaging/microscopy facility, embedded within a bioinformatics facility","grants someone else applies for, recharge on other products (microscope time etc)",,,,,,,75-100%,bioimage analysis services,0-25%,0%,0%,0%,0%,0%,No,with general support and information,maybe interested,definitely would want to attend,maybe interested,maybe interested,definitely would want to attend,not at all interested,maybe interested,maybe interested,not at all interested,,Monthly,No,No,,No,,alignment with your scientific areas,,"Linkedin, Facebook",,,,,,,
2/26/24 16:51,Male,30-39,IT Staff,Yes,research institution,North America,"Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",other,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within a bioinformatics facility, embedded within IT/research administration",,,,,,,,,"bioimage analysis instruction, bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project), management / administration",0-25%,,0-25%,,0-25%,0-25%,"As a trainee., I attended a conference/seminars.",,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,not at all interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,in-person events discussing image data infrastructure and image data management,Every six months,Yes,Yes,,Yes,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis",open channels for communication,Yes (please see also Q22),"Slack, Zulip, Linkedin, Mastodon, Bluesky","finding literature, posting questions, exchanging ideas, self-learning",,"posting questions, exchanging ideas, self-learning","finding literature, self-learning",,,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/26/24 16:52,Male,30-39,"staff scientist researcher, staff scientist in a core facility",Yes,company,North America,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)","a for-profit research lab, a for-profit core facility",embedded within an imaging/microscopy facility,"recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc)",0%,0%,0%,0%,50-75%,0-25%,,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project)",0-25%,25-50%,0-25%,0%,0-25%,0%,No,,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,not at all interested,maybe interested,maybe interested,not at all interested,not at all interested,Online or in person tutorials where an analyst walks through their analysis from raw images to final results,Every three months,Yes,No,,No,"education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis",events held online,No,,"finding literature, posting questions, exchanging ideas, self-learning",,"finding literature, posting questions, exchanging ideas, self-learning","finding literature, posting questions, exchanging ideas, self-learning",,"finding literature, self-learning",I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/26/24 17:00,Male,20-29,PhD student,No,"research institution, university",Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)","an university based academic/ research lab, a university based core facility, a non-profit/research centre based academic/research lab",I am not aware of any bioimage analysts in my institution,"grants you apply for, internal granted funding, recharge on other products (microscope time etc)",25-50%,0%,25-50%,0%,0%,25-50%,,own bioimage analysis project,0%,0%,0%,0-25%,0%,0%,No,,maybe interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,,Every three months,Yes,Yes,10,No,,,No,"ResearchGate, Linkedin",other,,,self-learning,other,other,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/26/24 18:04,Female,30-39,postdoctoral researcher,No,university,Europe,"Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",an university based academic/ research lab,I am not aware of any bioimage analysts in my institution,,,,,,,,,"bioimage analysis instruction, bioimage analysis services, own bioimage analysis project, bioimage analysis tool development (not bound to a single service project), management / administration",0-25%,0-25%,,25-50%,0-25%,0-25%,No,Provide a community to discuss and support in common image analysis goals and questions.,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,not at all interested,definitely would want to attend,definitely would want to attend,,Every three months,No,No,50,No,"education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","alignment with your scientific areas, opportunities for training",No,"ResearchGate, Slack, Mattermost, Linkedin","finding literature, posting questions, exchanging ideas, self-learning",,"finding literature, posting questions, exchanging ideas, self-learning","finding literature, self-learning","posting questions, self-learning","finding literature, self-learning",
2/26/24 20:10,Male,40-49,staff scientist researcher,Yes,university,Europe,"Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems)",an university based academic/ research lab,embedded within an imaging/microscopy facility,internal granted funding,,,,,,,,"bioimage analysis infrastructure development and maintenance, own bioimage analysis project",,,,,,,As a trainee.,,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,definitely would want to attend,not at all interested,maybe interested,maybe interested,,Monthly,Yes,Yes,80,Yes,"organisation of in-person workshops/hackathons, scientific data integrity in bioimage analysis",open help desk,Yes (please see also Q22),"Slack, Mattermost, Linkedin, X (Twitter)",posting questions,,,,self-learning,,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/26/24 21:24,Male,40-49,Research Director,No,university,North America,Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining),"an university based academic/ research lab, a university based core facility","within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), a dedicated stand-alone image analysis facility, embedded within an imaging/microscopy facility, embedded within a bioinformatics facility","grants someone else applies for, recharge on image analysis projects (data analysis as a service)",0-25%,0-25%,25-50%,0-25%,0-25%,0%,,"bioimage analysis instruction, bioimage analysis services, own bioimage analysis project, management / administration",0-25%,0-25%,0%,0-25%,0%,50-75%,"As a core member., As a trainer., I attended a taggathon/hackathon.",,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,,Every three months,Yes,Yes,60,I would cover by myself anyway because I think it is worth it,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels","events held online, open channels for communication, alignment with your scientific areas, opportunities for training, open help desk",Yes (please see also Q22),"ResearchGate, Mattermost, Linkedin, YouTube, X (Twitter), Instagram","finding literature, posting questions, exchanging ideas, self-learning","posting questions, exchanging ideas",other,"finding literature, self-learning","self-learning, other","finding literature, self-learning","I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/27/24 8:10,Male,30-39,staff scientist in a core facility,Yes,research institution,Europe,"Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",a non-profit/research centre based core facility,"within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility",internal granted funding,0%,0%,75-100%,0%,0%,0%,0%,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project), management / administration",0-25%,25-50%,25-50%,0%,0-25%,0-25%,"I attended a taggathon/hackathon., I attended a conference/seminars.","Community events (hackathons, conferences, seminars)",definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,not at all interested,maybe interested,,Every three months,Yes,Yes,50,No,"organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis",alignment with your scientific areas,No,"Slack, Zulip, X (Twitter)","finding literature, posting questions, exchanging ideas, self-learning",,"exchanging ideas, other","finding literature, self-learning, other",other,"finding literature, self-learning, other",I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/27/24 10:01,Female,40-49,staff scientist in a core facility,Yes,research institution,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",a non-profit/research centre based core facility,embedded within an imaging/microscopy facility,"grants someone else applies for, internal granted funding, recharge for consulting, recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc)",,,,,,,,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, own bioimage analysis project, bioimage analysis tool development (not bound to a single service project), management / administration",25-50%,25-50%,0-25%,0-25%,0-25%,0-25%,"As an event organiser., As a trainer., As a trainee., I attended a conference/seminars.",Continue to build on the success of NEUBIAS and strengthen the ties between bio-image analysts. As the only image analyst on campus i feel quite isolated at times.,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,career path,Every three months,Yes,Yes,75,Yes,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, outreach activities of society: social media channels and conference presentations, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis",open channels for communication,Yes (please see also Q22),"ResearchGate, Linkedin, YouTube, X (Twitter), Facebook","finding literature, posting questions, exchanging ideas, self-learning","finding literature, exchanging ideas","finding literature, posting questions, exchanging ideas, self-learning",,,finding literature,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/27/24 10:24,Female,30-39,professor,No,research institution,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a non-profit/research centre based academic/research lab,within individual research labs with wet-lab focus,"grants you apply for, recharge on other products (microscope time etc)",,,,,,,,"bioimage analysis instruction, bioimage analysis services, own bioimage analysis project, management / administration",0-25%,0-25%,0%,25-50%,0%,0-25%,No,I don't know. There is COBA and ImageJ community already ;),not at all interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,,Every three months,No,Yes,70,No,,"open channels for communication, alignment with your scientific areas, open help desk",No,"ResearchGate, Linkedin, X (Twitter)","posting questions, other",,other,self-learning,self-learning,"finding literature, self-learning",
2/29/24 10:37,Female,20-29,PhD student,No,university,South America,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",an university based academic/ research lab,within individual research labs with wet-lab focus,,,,,,,,,"bioimage analysis instruction, bioimage analysis infrastructure development and maintenance, own bioimage analysis project",50-75%,,25-50%,50-75%,,,I attended a conference/seminars.,"I've watched many NEUBIAS seminars, and they were so helpful to keep in trend with the new technologies in bioimage analysis.",maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,,Monthly,No,Yes,100,I would cover by myself anyway because I think it is worth it,,"events held online, opportunities for training",No,"ResearchGate, Slack, Linkedin, X (Twitter)","exchanging ideas, self-learning",,"self-learning, other",,self-learning,self-learning,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/29/24 15:46,Male,above 50,core facility head,Yes,research institution,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems)",a non-profit/research centre based academic/research lab,embedded within an imaging/microscopy facility,"grants you apply for, we currently do not charge for IA support and software use",0-25%,0%,25-50%,0%,0%,25-50%,0%,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project), management / administration",0-25%,0-25%,0-25%,0%,0%,0-25%,"As a core member., As an event organiser., As a trainer., I attended a taggathon/hackathon., I attended a conference/seminars.",more training,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,a hybrid syncronized global training event,Every six months,Yes,Yes,45,No,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels","events held online, opportunities for training",Yes (please see also Q22),"ResearchGate, YouTube",self-learning,exchanging ideas,"finding literature, self-learning",self-learning,"posting questions, self-learning","finding literature, self-learning","I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/29/24 16:21,Male,above 50,professor,Yes,university,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems)",an university based academic/ research lab,"within individual research labs with wet-lab focus, a dedicated stand-alone image analysis facility","grants you apply for, recharge for consulting",,,,,,,,"bioimage analysis instruction, own bioimage analysis project, bioimage analysis tool development (not bound to a single service project), management / administration",0-25%,0%,0%,0-25%,0-25%,0-25%,No,,not at all interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,maybe interested,not at all interested,definitely would want to attend,not at all interested,,Every three months,No,Yes,50,No,,"events held online, open channels for communication, alignment with your scientific areas, opportunities for training, open help desk",No,"ResearchGate, Facebook",,,,self-learning,other,"finding literature, self-learning",
3/1/24 8:53,Male,40-49,postdoctoral researcher,No,university,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",an university based academic/ research lab,"a dedicated stand-alone image analysis facility, embedded within an imaging/microscopy facility, embedded within a bioinformatics facility",,,,,,,,,"bioimage analysis instruction, own bioimage analysis project",0-25%,,,25-50%,,,No,"As a novice in the field, resources for beginners are very useful",maybe interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,Not that I think of now,Every three months,Yes,Yes,30,I would cover by myself anyway because I think it is worth it,,opportunities for training,No,,"posting questions, exchanging ideas, self-learning",,"posting questions, self-learning",self-learning,"finding literature, posting questions, self-learning","finding literature, self-learning",
3/4/24 8:48,Female,30-39,staff scientist in a core facility,Yes,research institution,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data)",a university based core facility,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics)","grants someone else applies for, internal granted funding, recharge on other products (microscope time etc)",,,,,,,0%,"bioimage analysis instruction, own bioimage analysis project",0-25%,0%,0%,0-25%,0%,0%,No,Bioimage analysis training and help with project specific questions.,maybe interested,maybe interested,not at all interested,definitely would want to attend,maybe interested,maybe interested,not at all interested,maybe interested,maybe interested,,Every three months,No,Yes,250,Yes,,"events held online, opportunities for training, open help desk",No,"ResearchGate, Slack, Linkedin, YouTube",,,self-learning,self-learning,other,,
3/4/24 14:40,Male,40-49,"postdoctoral researcher, staff scientist in a core facility",Yes,research institution,Europe,"Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems)","a non-profit/research centre based academic/research lab, a non-profit/research centre based core facility","within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility",internal granted funding,0%,0-25%,75-100%,0%,0%,0%,0%,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, own bioimage analysis project",0-25%,50-75%,0-25%,0-25%,0%,0%,"As a core member., As an event organiser., As a trainer., As a trainee., I attended a taggathon/hackathon., I attended a conference/seminars.",Dedicated advanced BioImage Analysis workshops and general conferences,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,,Every three months,Yes,Yes,50,Yes,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels",,Yes (please see also Q22),"ResearchGate, Slack, Zulip, Linkedin, YouTube","posting questions, exchanging ideas, self-learning",,"self-learning, other","self-learning, other",self-learning,,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
